FR79 3056 8968 37IR WIDE TQTV 217,Pink,flower poetry,fashion,panty,Pink,7,1.09,5015,22-Jul-15,31-Dec-99,TRUE
PL70 6630 9629 1404 0498 5693 1238,Crimson,after midnight,fashion,panty,Crimson,7,97.24,1169,4-Mar-13,31-Dec-99,TRUE
FR97 9862 9232 52PB TZ6V F757 A47,Violet,exquisite elegance,fashion,panty,Violet,2,79.97,8670,30-Nov-12,31-Dec-99,TRUE
VG07 EHUE 9172 7634 4380 6045,Indigo,accent by milavitsa,fashion,panty,Indigo,8,68.64,9235,27-Oct-15,31-Dec-99,TRUE
CH43 4719 4YMA 6HOH IALV M,Khaki,boudoir romance,fashion,panty,Khaki,6,94.19,6148,30-Jan-15,31-Dec-99,TRUE
FR56 8986 0234 54BR 3PGS 6CL3 V37,Turquoise,soft touch,fashion,panty,Turquoise,2,63.4,8732,15-Mar-16,31-Dec-99,TRUE
LV65 IPOO BHQD HX10 M1HM U,Green,comfort formula,fashion,panty,Green,3,18.86,5402,16-Feb-14,31-Dec-99,TRUE
FR35 1401 2925 73YA 0DQG YAJ0 R11,Indigo,boudoir romance,fashion,panty,Indigo,1,97.97,4052,12-Sep-12,31-Dec-99,TRUE
ES08 5534 2925 9655 8835 6561,Orange,boudoir romance,fashion,panty,Orange,2,45.98,2257,20-Apr-17,31-Dec-99,TRUE
AE23 8550 3362 8360 5803 658,Indigo,bouquet of emotions,fashion,panty,Indigo,3,85.21,4974,9-Jul-12,31-Dec-99,TRUE
SA29 14CU WORD BJWT M5MQ EUG4,Indigo,comfort formula,fashion,panty,Indigo,9,6.09,2291,25-Aug-16,31-Dec-99,TRUE
MT25 LJBJ 4364 9PRW GWOS IKQY QO6F J8U,Orange,boudoir romance,fashion,panty,Orange,9,48.06,2048,9-Nov-16,31-Dec-99,TRUE
GE69 SF17 5943 2803 3241 69,Orange,comfort formula,fashion,panty,Orange,2,75.14,4592,1-Apr-13,31-Dec-99,TRUE
PS11 MHSO DYJ8 ENMO XZQR NPEK JZVH I,Violet,boudoir romance,fashion,panty,Violet,5,69.71,4443,26-Dec-16,31-Dec-99,TRUE
IE87 UEHG 9479 7428 0912 97,Fuscia,the charm of rococo,fashion,panty,Fuscia,1,66.44,4227,4-Oct-14,31-Dec-99,TRUE
SK91 6058 1514 0657 4888 6180,Yellow,refined retro,fashion,panty,Yellow,2,53.03,3120,13-Feb-16,31-Dec-99,TRUE
FR78 8711 3905 638G UJDB JRV4 O42,Puce,the charm of rococo,fashion,panty,Puce,9,27.74,5275,5-Mar-15,31-Dec-99,TRUE
FR58 7349 4251 70KD MJIN QNVM A51,Turquoise,flower poetry,fashion,panty,Turquoise,8,38.94,8821,10-Sep-15,31-Dec-99,TRUE
SE86 2833 6387 2396 5668 5038,Red,boudoir romance,fashion,panty,Red,9,9.21,1358,28-Sep-17,31-Dec-99,TRUE
HR23 2156 4561 6175 9748 6,Teal,comfort formula,fashion,panty,Teal,7,72.32,1720,27-Oct-17,31-Dec-99,TRUE
GT51 XDPY Y4MA MAYF UBLP 4HFD CGOA,Violet,boudoir romance,fashion,panty,Violet,1,18.56,2181,27-Aug-15,31-Dec-99,TRUE
ME73 4408 9824 3501 6479 08,Purple,after midnight,fashion,panty,Purple,1,79.5,9860,14-Oct-13,31-Dec-99,TRUE
SM76 H588 0433 6479 ZP2C IUJG TXK,Red,bouquet of emotions,fashion,panty,Red,1,48.95,4328,25-May-16,31-Dec-99,TRUE
FR72 3476 3329 77KD ZNGV HVQ0 Y32,Green,the charm of rococo,fashion,panty,Green,5,77.26,8408,20-Sep-12,31-Dec-99,TRUE
GB49 JGGP 6744 0352 1775 72,Puce,openwork history,fashion,panty,Puce,4,82.5,8348,30-Jun-12,31-Dec-99,TRUE
BH11 JOEY Q3KY AV1G RL8L GF,Orange,soft touch,fashion,panty,Orange,6,87.35,2138,26-Jul-14,31-Dec-99,TRUE
HR65 0995 5956 5953 0540 9,Crimson,exquisite ease,fashion,panty,Crimson,8,40.48,8502,18-Feb-12,31-Dec-99,TRUE
RO51 YDEK C2FI 8IC7 IWQF XRZB,Puce,after midnight,fashion,panty,Puce,5,72.95,6092,22-Nov-15,31-Dec-99,TRUE
FR98 7404 5391 27EK I0NO 7F7C U30,Turquoise,accent by milavitsa,fashion,panty,Turquoise,8,6.21,2525,26-Jul-16,31-Dec-99,TRUE
FR97 5296 8536 08E7 LWBG FGTI T21,Blue,comfort formula,fashion,panty,Blue,7,59.71,7912,27-Nov-15,31-Dec-99,TRUE
KZ91 406D KM8G HFW9 9MDE,Aquamarine,flower poetry,fashion,panty,Aquamarine,3,32.81,9911,5-Oct-16,31-Dec-99,TRUE
PT29 2303 7914 7602 8815 3088 5,Teal,the charm of rococo,fashion,panty,Teal,2,14.13,9847,18-May-12,31-Dec-99,TRUE
NL71 BGNZ 4791 1832 35,Fuscia,the charm of rococo,fashion,panty,Fuscia,1,43.83,9592,22-Oct-14,31-Dec-99,TRUE
AE27 3688 2573 5379 2161 805,Puce,exquisite ease,fashion,panty,Puce,8,0.69,5957,4-Aug-12,31-Dec-99,TRUE
PT32 7278 7694 2288 3345 3703 4,Crimson,accent by milavitsa,fashion,panty,Crimson,8,26.39,7233,20-May-12,31-Dec-99,TRUE
SA41 28CX ZRI4 GWV7 SWPF OELW,Mauv,flower poetry,fashion,panty,Mauv,6,6.21,1400,5-Dec-15,31-Dec-99,TRUE
DE24 2597 4313 6430 8385 38,Turquoise,soft touch,fashion,panty,Turquoise,3,91.09,1252,6-Nov-14,31-Dec-99,TRUE
AL85 8399 2056 ERTW 5JVP XDE9 4BSX,Violet,boudoir romance,fashion,panty,Violet,1,85.43,9575,28-Dec-14,31-Dec-99,TRUE
GR46 9509 274I EANZ 1QJC EXPN GMO,Mauv,bouquet of emotions,fashion,panty,Mauv,9,97.03,6126,25-Oct-13,31-Dec-99,TRUE
PS82 GQXC EUVQ B42A HWAN J8KH 98JS O,Mauv,accent by milavitsa,fashion,panty,Mauv,6,32.13,6791,16-Dec-12,31-Dec-99,TRUE
DK18 6005 8071 1066 01,Puce,accent by milavitsa,fashion,panty,Puce,9,66.47,5998,29-Jan-16,31-Dec-99,TRUE
TN09 0331 5395 8664 1506 8746,Green,the charm of rococo,fashion,panty,Green,2,83.56,1148,7-Mar-13,31-Dec-99,TRUE
TN15 0130 3536 2470 9200 9138,Aquamarine,openwork history,fashion,panty,Aquamarine,8,60.12,8543,11-Dec-14,31-Dec-99,TRUE
IS13 1082 5042 5247 9488 3558 85,Fuscia,bouquet of emotions,fashion,panty,Fuscia,3,77.94,8088,3-Jul-17,31-Dec-99,TRUE
CY63 2488 6995 JVGH UOJO JGB8 PL5C,Goldenrod,comfort formula,fashion,panty,Goldenrod,9,87.3,5816,25-Sep-12,31-Dec-99,TRUE
AT33 0391 6260 6249 0334,Teal,accent by milavitsa,fashion,panty,Teal,2,81.56,5658,17-Jan-13,31-Dec-99,TRUE
LT51 7876 9557 0210 6658,Violet,refined retro,fashion,panty,Violet,3,95.18,3006,13-Mar-15,31-Dec-99,TRUE
KZ53 465Z GUUP FMXO PNWP,Purple,soft touch,fashion,panty,Purple,2,91.82,6360,23-Nov-12,31-Dec-99,TRUE
SE95 6681 2532 5879 8057 8118,Purple,boudoir romance,fashion,panty,Purple,8,12.04,2580,5-Dec-15,31-Dec-99,TRUE
GB69 FXSD 1064 4291 2355 24,Red,bouquet of emotions,fashion,panty,Red,6,13.94,1644,10-Mar-16,31-Dec-99,TRUE
GT39 OPV0 C4RJ C1OT AYCL W2DO MVKR,Violet,boudoir romance,fashion,panty,Violet,1,38.02,9244,15-Sep-13,31-Dec-99,TRUE
ES49 4939 9593 5454 9076 4066,Khaki,the charm of rococo,fashion,panty,Khaki,4,67.32,9231,12-May-12,31-Dec-99,TRUE
GR83 7339 043G X6UU 647P PAWT BML,Blue,exquisite elegance,fashion,panty,Blue,7,60.55,3206,13-Oct-15,31-Dec-99,TRUE
NO75 1050 8128 485,Green,accent by milavitsa,fashion,panty,Green,3,75.4,4022,2-Oct-12,31-Dec-99,TRUE
GE97 OJ80 3804 8790 7089 23,Purple,accent by milavitsa,fashion,panty,Purple,3,59.16,3803,10-Apr-17,31-Dec-99,TRUE
FR90 2915 4593 21P1 SUI7 HN5L B84,Fuscia,openwork history,fashion,panty,Fuscia,2,63.41,2212,20-Apr-12,31-Dec-99,TRUE
FR58 9390 3281 65ZH VPZW 3NYW U15,Goldenrod,bouquet of emotions,fashion,panty,Goldenrod,1,93.29,6886,27-Sep-15,31-Dec-99,TRUE
IS47 6662 6802 9485 5729 3592 53,Blue,after midnight,fashion,panty,Blue,1,40.34,4879,13-Aug-13,31-Dec-99,TRUE
PT22 1193 4134 2673 3108 3830 8,Blue,refined retro,fashion,panty,Blue,4,43,2712,2-Nov-13,31-Dec-99,TRUE
GB81 ZPZW 6170 5170 8010 55,Yellow,openwork history,fashion,panty,Yellow,3,79.35,6655,20-Feb-14,31-Dec-99,TRUE
FR19 5791 5964 83XA OMW3 7NO1 I67,Turquoise,boudoir romance,fashion,panty,Turquoise,8,50.87,4862,11-Sep-17,31-Dec-99,TRUE
NO82 5867 4021 656,Goldenrod,bouquet of emotions,fashion,panty,Goldenrod,6,66.78,9164,19-Dec-16,31-Dec-99,TRUE
PK77 AWOL BQUD FN4F ENBQ MT2K,Pink,refined retro,fashion,panty,Pink,4,79.63,4303,14-Nov-14,31-Dec-99,TRUE
PT63 2595 3963 3249 8482 9587 9,Goldenrod,openwork history,fashion,panty,Goldenrod,4,83.7,9322,12-Jul-16,31-Dec-99,TRUE
FR08 7115 0998 99SK QJ6L MN0P I79,Teal,the charm of rococo,fashion,panty,Teal,7,14.58,7364,8-Jul-16,31-Dec-99,TRUE
MT29 FSNA 3598 7XPL WDE8 L3SJ K6G6 PXL,Turquoise,after midnight,fashion,panty,Turquoise,2,92.76,3708,27-Apr-12,31-Dec-99,TRUE
LT62 1719 7556 9061 4852,Mauv,boudoir romance,fashion,panty,Mauv,4,95.69,5442,17-Sep-16,31-Dec-99,TRUE
TR20 7316 2BHS 6PI1 0DOH 2JFW SG,Khaki,the charm of rococo,fashion,panty,Khaki,3,53.42,9719,9-Jan-12,31-Dec-99,TRUE
FR81 3260 7483 11MR 7ORG SVOS H88,Green,boudoir romance,fashion,panty,Green,1,80.66,2113,19-Jun-13,31-Dec-99,TRUE
RS89 3118 5468 0871 6860 53,Green,accent by milavitsa,fashion,panty,Green,7,12.17,2212,20-Jul-16,31-Dec-99,TRUE
DE39 2291 1595 0528 8841 52,Khaki,accent by milavitsa,fashion,panty,Khaki,6,21.94,1282,2-Jul-13,31-Dec-99,TRUE
FR05 4410 4613 380N QBUS WAW8 G10,Khaki,boudoir romance,fashion,panty,Khaki,9,4.23,3069,16-Jan-12,31-Dec-99,TRUE
SI38 6369 3996 0382 196,Yellow,accent by milavitsa,fashion,panty,Yellow,7,78.85,9280,21-Jun-15,31-Dec-99,TRUE
SK02 7491 3642 4713 3841 4128,Fuscia,refined retro,fashion,panty,Fuscia,3,61.77,1164,16-Oct-13,31-Dec-99,TRUE
GR49 7617 997S FHNR D6U5 4H1M KYJ,Teal,openwork history,fashion,panty,Teal,5,5.91,9387,6-Jan-12,31-Dec-99,TRUE
FR15 2783 4325 61Z8 RFGL DNLU 690,Crimson,accent by milavitsa,fashion,panty,Crimson,7,3.61,1032,10-Sep-16,31-Dec-99,TRUE
FR47 4909 1625 92NY 7GJY GD4R 944,Teal,boudoir romance,fashion,panty,Teal,4,41.83,7879,2-Jun-16,31-Dec-99,TRUE
FO58 7318 2152 9630 43,Blue,comfort formula,fashion,panty,Blue,1,70.56,2354,10-May-12,31-Dec-99,TRUE
IE67 IRDV 8270 1765 4537 09,Khaki,comfort formula,fashion,panty,Khaki,4,33.22,1823,7-Jul-15,31-Dec-99,TRUE
RO23 DSLL I093 HGX1 LZPH QEST,Indigo,openwork history,fashion,panty,Indigo,1,82.43,1563,13-Jul-15,31-Dec-99,TRUE
HU84 6793 4897 6142 3771 4178 2677,Pink,the charm of rococo,fashion,panty,Pink,1,32.01,4119,11-Dec-16,31-Dec-99,TRUE
DE13 5894 5893 1631 3630 68,Violet,soft touch,fashion,panty,Violet,9,8.71,6477,17-Feb-14,31-Dec-99,TRUE
LB22 9027 ZHGM FOHD XBGS NIF0 0NQB,Maroon,accent by milavitsa,fashion,panty,Maroon,7,69.27,4710,28-Aug-12,31-Dec-99,TRUE
ME35 4995 8056 1413 8143 24,Teal,bouquet of emotions,fashion,panty,Teal,5,8.23,1700,6-May-12,31-Dec-99,TRUE
SA32 65G1 WB5V DMSU PHZR Q9AU,Violet,flower poetry,fashion,panty,Violet,6,66.29,2212,25-Sep-15,31-Dec-99,TRUE
AZ70 MULI VT3U TKEK DUDF BHW1 SPRA,Orange,boudoir romance,fashion,panty,Orange,3,55.8,2745,28-Oct-14,31-Dec-99,TRUE
GR82 5720 7846 NMYV EBIC TTJI DKG,Green,the charm of rococo,fashion,panty,Green,5,52.17,1662,23-Jul-14,31-Dec-99,TRUE
RS51 7415 8835 2155 1323 72,Purple,exquisite elegance,fashion,panty,Purple,9,93.85,2991,29-Aug-17,31-Dec-99,TRUE
DE10 1583 9200 7496 7477 68,Khaki,after midnight,fashion,panty,Khaki,1,94.03,2556,22-May-17,31-Dec-99,TRUE
FR74 7275 4538 12GN ICCB QOTJ K32,Green,bouquet of emotions,fashion,panty,Green,1,51.45,2685,15-May-14,31-Dec-99,TRUE
GT08 ZYD1 ILTQ Y2OA DELR HASP 2QVF,Goldenrod,openwork history,fashion,panty,Goldenrod,6,39.97,8045,7-Dec-14,31-Dec-99,TRUE
RO48 JQNI R2FL 3TJV XAJJ J0O2,Blue,exquisite ease,fashion,panty,Blue,3,43.25,4930,5-May-17,31-Dec-99,TRUE
TR91 1716 0TKH AGND YJQF M1ZH D6,Green,accent by milavitsa,fashion,panty,Green,2,87.3,5062,25-Jul-14,31-Dec-99,TRUE
NL93 YZYP 2563 3722 28,Turquoise,exquisite elegance,fashion,panty,Turquoise,7,59.96,9578,23-Sep-13,31-Dec-99,TRUE
PK93 JHFH AG80 IKKK U6NH BAH6,Turquoise,after midnight,fashion,panty,Turquoise,6,52.93,3422,26-Mar-15,31-Dec-99,TRUE
MD23 57FO 21ZP WGHM IVGJ KTXT,Turquoise,bouquet of emotions,fashion,panty,Turquoise,8,23.27,4920,12-Jun-14,31-Dec-99,TRUE
PT77 0954 4087 7113 2249 3631 1,Indigo,the charm of rococo,fashion,panty,Indigo,5,26.62,1753,22-Aug-17,31-Dec-99,TRUE
BE14 6244 8790 0174,Pink,flower poetry,fashion,panty,Pink,8,14.54,3783,26-Aug-14,31-Dec-99,TRUE
KW27 NQMK BAPB GGOI ZCKW F6PZ HT35 SP,Crimson,flower poetry,fashion,panty,Crimson,2,51.59,3779,1-Jan-17,31-Dec-99,TRUE
FR65 0050 5392 940A ECZK OI9P S34,Purple,refined retro,fashion,panty,Purple,1,52.04,3918,16-Jun-16,31-Dec-99,TRUE
FR08 9367 1001 85CX YUZ4 UXP3 E05,Blue,accent by milavitsa,fashion,panty,Blue,6,17.19,4917,19-Dec-12,31-Dec-99,TRUE
FR22 0522 8018 46NV LYLK L9FV J54,Teal,bouquet of emotions,fashion,panty,Teal,9,92.74,2068,19-May-15,31-Dec-99,TRUE
SA53 192P 9RGM WQID OEP8 4DRQ,Maroon,the charm of rococo,fashion,panty,Maroon,9,65.35,5620,26-May-12,31-Dec-99,TRUE
FR92 3674 9198 32ZA 8J0T UBMK K08,Blue,flower poetry,fashion,panty,Blue,4,25.76,4802,20-Nov-13,31-Dec-99,TRUE
SM37 W831 0268 869N KJNA NASS GAC,Turquoise,after midnight,fashion,panty,Turquoise,7,23.39,8268,6-Jan-14,31-Dec-99,TRUE
AL15 8471 1021 XTKG XLE2 3GI7 BPIH,Blue,flower poetry,fashion,panty,Blue,3,68.71,5190,28-Jun-17,31-Dec-99,TRUE
DO81 LUSA 3424 4830 5384 8685 3149,Turquoise,openwork history,fashion,panty,Turquoise,7,34.41,6885,8-Oct-17,31-Dec-99,TRUE
GT52 THNV XLCP H8CW FLJT UYQQ FXPH,Yellow,comfort formula,fashion,panty,Yellow,1,52.82,4347,27-Jul-12,31-Dec-99,TRUE
TN93 9580 8376 9914 8766 8422,Purple,refined retro,fashion,panty,Purple,4,89.67,6304,4-Oct-17,31-Dec-99,TRUE
IL54 4028 4129 0559 3545 053,Crimson,exquisite elegance,fashion,panty,Crimson,8,69.56,4743,26-May-12,31-Dec-99,TRUE
AT38 9053 2639 2389 2176,Turquoise,soft touch,fashion,panty,Turquoise,6,46.33,4618,20-May-14,31-Dec-99,TRUE
LT90 2071 0880 6070 2687,Khaki,exquisite elegance,fashion,panty,Khaki,5,29.83,5810,7-Jan-12,31-Dec-99,TRUE
FR96 7549 9298 90HM U0CB NRNX Z08,Goldenrod,flower poetry,fashion,panty,Goldenrod,3,13.39,3974,1-Jun-16,31-Dec-99,TRUE
IE23 ZJJQ 4591 8903 9744 25,Khaki,refined retro,fashion,panty,Khaki,2,4.54,6402,14-Jul-17,31-Dec-99,TRUE
MT73 LRWM 1415 4TX6 9FRA ZORG YRLZ 6VE,Khaki,boudoir romance,fashion,panty,Khaki,4,0.03,4914,4-Apr-15,31-Dec-99,TRUE
AD02 6381 3019 QB54 ZGCZ G3NV,Yellow,boudoir romance,fashion,panty,Yellow,5,76.93,5465,28-Jan-13,31-Dec-99,TRUE
LV19 CGUD AZGJ VTQS W6CR O,Blue,exquisite elegance,fashion,panty,Blue,9,50.46,9597,25-Jul-13,31-Dec-99,TRUE
FR30 8643 3066 19A2 DWQU LJDH B66,Goldenrod,soft touch,fashion,panty,Goldenrod,2,61.12,5966,29-Sep-17,31-Dec-99,TRUE
AE45 9987 2178 6709 5668 039,Fuscia,exquisite ease,fashion,panty,Fuscia,3,48.88,9128,18-Sep-17,31-Dec-99,TRUE
CR21 6836 8923 4103 9152 4,Blue,exquisite elegance,fashion,panty,Blue,2,80.28,6491,19-Feb-14,31-Dec-99,TRUE
IE85 LKHV 1794 7353 0634 03,Orange,refined retro,fashion,panty,Orange,9,96.48,5497,27-Feb-17,31-Dec-99,TRUE
FR71 5069 8108 411Z YWTX NNAS T62,Orange,soft touch,fashion,panty,Orange,3,74.91,5442,24-Sep-16,31-Dec-99,TRUE
IL32 8746 6293 8222 7810 218,Goldenrod,openwork history,fashion,panty,Goldenrod,4,66.68,5317,24-Nov-15,31-Dec-99,TRUE
PS90 QMTQ HEFK MHAU XEYN IDKM LAJO P,Mauv,soft touch,fashion,panty,Mauv,6,5.83,9708,19-Dec-12,31-Dec-99,TRUE
FR23 4410 2133 09TG JBVL JKTE E89,Orange,comfort formula,fashion,panty,Orange,9,58.69,6310,3-Jan-15,31-Dec-99,TRUE
IE48 NGZP 9694 1002 4695 31,Red,refined retro,fashion,panty,Red,1,63.68,9399,11-Jan-17,31-Dec-99,TRUE
PT36 3441 7694 7514 6165 4897 7,Mauv,boudoir romance,fashion,panty,Mauv,1,27,9832,21-Mar-14,31-Dec-99,TRUE
ME80 9249 0125 0607 2616 21,Red,comfort formula,fashion,panty,Red,5,32.09,3440,17-Apr-16,31-Dec-99,TRUE
FO09 4109 2926 8145 06,Mauv,accent by milavitsa,fashion,panty,Mauv,5,97.69,4500,2-Jun-16,31-Dec-99,TRUE
SK73 5836 4758 6891 6856 8776,Indigo,refined retro,fashion,panty,Indigo,8,45.77,2245,4-Dec-15,31-Dec-99,TRUE
LI88 3171 2RWO 98EQ FPZP E,Fuscia,comfort formula,fashion,panty,Fuscia,5,9.97,5946,24-May-17,31-Dec-99,TRUE
BG77 AQWQ 8782 60XC BLKY YD,Yellow,the charm of rococo,fashion,panty,Yellow,6,96.34,9107,11-Feb-15,31-Dec-99,TRUE
KW86 KIRL RUUG ZBID OTRU ANSA ZLCC Q0,Maroon,accent by milavitsa,fashion,panty,Maroon,8,34.08,2671,28-Mar-16,31-Dec-99,TRUE
LB27 2060 RCYV XMEQ 5EJT FWHT 3DFC,Goldenrod,comfort formula,fashion,panty,Goldenrod,3,61.83,2014,16-May-15,31-Dec-99,TRUE
DK29 6385 0467 1066 57,Blue,soft touch,fashion,panty,Blue,2,44.43,6817,12-Aug-12,31-Dec-99,TRUE
FR93 6279 3114 34QU CVHB X6A1 A31,Red,comfort formula,fashion,panty,Red,6,94.4,1600,28-Jun-14,31-Dec-99,TRUE
DE08 3630 1120 9082 7803 69,Orange,exquisite elegance,fashion,panty,Orange,9,87.66,6209,1-Sep-17,31-Dec-99,TRUE
CH05 3133 5ACS LY2Z OLVC Q,Yellow,exquisite ease,fashion,panty,Yellow,7,19.29,8315,20-Jan-16,31-Dec-99,TRUE
FR39 2549 6904 417M LE88 NIRK N57,Khaki,bouquet of emotions,fashion,panty,Khaki,4,14.93,4672,10-Jul-14,31-Dec-99,TRUE
CY88 4499 7917 XSXX NEWA IVQB FT4E,Crimson,comfort formula,fashion,panty,Crimson,2,61.68,3251,8-May-12,31-Dec-99,TRUE
FR69 1897 0834 80T3 BCQH OAS9 W86,Mauv,boudoir romance,fashion,panty,Mauv,9,32.86,4037,10-Sep-13,31-Dec-99,TRUE
LI88 1914 7F6A F5MQ JOWO S,Mauv,after midnight,fashion,panty,Mauv,9,85.85,2219,18-Feb-12,31-Dec-99,TRUE
PL40 0004 9224 4707 1025 9134 0859,Aquamarine,exquisite elegance,fashion,panty,Aquamarine,3,5.44,8504,2-Apr-15,31-Dec-99,TRUE
DK13 1061 9948 6500 87,Teal,accent by milavitsa,fashion,panty,Teal,1,12.72,4945,21-Nov-14,31-Dec-99,TRUE
BG20 FVPU 3233 19DR MHO5 HV,Orange,boudoir romance,fashion,panty,Orange,3,32.61,7996,5-May-12,31-Dec-99,TRUE
GI30 VHVY S8UZ ZFNG TQY8 LHU,Goldenrod,flower poetry,fashion,panty,Goldenrod,3,79.38,7182,21-Nov-12,31-Dec-99,TRUE
TN37 1919 1772 1410 3921 7069,Aquamarine,refined retro,fashion,panty,Aquamarine,2,21.44,7537,5-Aug-13,31-Dec-99,TRUE
ME46 7719 9936 0246 7607 54,Violet,comfort formula,fashion,panty,Violet,4,79.88,2422,8-Mar-14,31-Dec-99,TRUE
SE11 5961 0990 7688 7144 5474,Teal,after midnight,fashion,panty,Teal,1,82.71,5857,23-Jul-14,31-Dec-99,TRUE
AE31 4972 5652 0433 5397 831,Maroon,exquisite ease,fashion,panty,Maroon,4,84.91,4733,18-Mar-12,31-Dec-99,TRUE
EE69 6493 9228 4803 7353,Aquamarine,accent by milavitsa,fashion,panty,Aquamarine,2,0.31,8532,23-Dec-15,31-Dec-99,TRUE
FR96 3694 0573 05AU LQ4I OXM4 617,Indigo,soft touch,fashion,panty,Indigo,2,71.23,8059,6-May-15,31-Dec-99,TRUE
NO81 5876 4058 432,Orange,exquisite elegance,fashion,panty,Orange,5,88.84,1111,23-Oct-17,31-Dec-99,TRUE
PS15 FFEX KMOZ XRSR M1DR E2YQ CB5R M,Mauv,soft touch,fashion,panty,Mauv,7,64.13,9820,8-Nov-13,31-Dec-99,TRUE
CR67 5151 9079 1425 5835 9,Turquoise,after midnight,fashion,panty,Turquoise,7,74.39,9710,25-Dec-13,31-Dec-99,TRUE
PL46 8014 3937 0253 8451 7449 3399,Pink,boudoir romance,fashion,panty,Pink,4,94.7,4078,3-Jul-15,31-Dec-99,TRUE
FR16 6067 6570 42NJ UK4X 2JPR H55,Violet,comfort formula,fashion,panty,Violet,4,10.24,6598,2-Jan-14,31-Dec-99,TRUE
MR97 0497 7661 8831 7621 0410 498,Mauv,flower poetry,fashion,panty,Mauv,1,64.19,4608,2-Sep-17,31-Dec-99,TRUE
AZ19 OCTU RI6L ICRY MPUT LVKK 9RLS,Pink,refined retro,fashion,panty,Pink,6,73.46,5497,25-May-12,31-Dec-99,TRUE
TN91 9296 7612 5007 9272 0406,Orange,bouquet of emotions,fashion,panty,Orange,3,79.12,1321,24-Sep-15,31-Dec-99,TRUE
IL38 9956 9553 6801 6403 996,Green,comfort formula,fashion,panty,Green,4,62.52,2469,13-Jun-15,31-Dec-99,TRUE
NO82 6218 6461 884,Indigo,soft touch,fashion,panty,Indigo,9,1.84,5607,29-Jan-16,31-Dec-99,TRUE
RS84 8801 1791 3622 0736 43,Crimson,accent by milavitsa,fashion,panty,Crimson,5,98.86,9327,20-Apr-15,31-Dec-99,TRUE
TN47 0471 2695 3423 2853 2901,Aquamarine,the charm of rococo,fashion,panty,Aquamarine,3,60.86,3800,25-Feb-15,31-Dec-99,TRUE
BH30 PRJE 5HQE 3IJ9 GQNE AU,Aquamarine,accent by milavitsa,fashion,panty,Aquamarine,2,89.35,2191,6-Jun-14,31-Dec-99,TRUE
GT63 R10T FLKG 5TDC DQOF HLOH KAGJ,Turquoise,the charm of rococo,fashion,panty,Turquoise,1,48.43,5764,28-May-12,31-Dec-99,TRUE
BR94 0271 6002 6358 2941 8692 955N P,Red,the charm of rococo,fashion,panty,Red,5,52.38,7470,7-Sep-15,31-Dec-99,TRUE
RO26 RQSS DV1D SBV5 XUDI 0EMP,Khaki,comfort formula,fashion,panty,Khaki,6,93.29,7730,19-Jan-14,31-Dec-99,TRUE
